trip_id,duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type,bike_type
140438436,62,4/4/2020 13:29,4/4/2020 14:31,3078,34.064281,-118.238937,3078,34.064281,-118.238937,6356,1,Round Trip,Walk-up,standard
140437095,9,4/4/2020 13:30,4/4/2020 13:39,3006,34.04554,-118.25666799999999,4480,34.05896,-118.25058700000001,6376,30,One Way,Monthly Pass,standard
140437812,33,4/4/2020 13:30,4/4/2020 14:03,3006,34.04554,-118.25666799999999,4275,34.01252,-118.285896,6307,1,One Way,Walk-up,standard
140437093,5,4/4/2020 13:32,4/4/2020 13:37,4456,34.052429,-118.30201699999999,4405,34.051899,-118.293678,6009,30,One Way,Monthly Pass,standard
140437519,23,4/4/2020 13:33,4/4/2020 13:56,3005,34.0485,-118.25853700000002,3005,34.0485,-118.25853700000002,17030,30,Round Trip,Monthly Pass,electric
140437402,17,4/4/2020 13:38,4/4/2020 13:55,3054,34.039219,-118.236488,3075,34.04211,-118.25618700000001,17722,365,One Way,Walk-up,electric
140437196,5,4/4/2020 13:38,4/4/2020 13:43,3033,34.040989,-118.255798,3006,34.04554,-118.25666799999999,16437,30,One Way,Monthly Pass,electric
140437195,6,4/4/2020 13:38,4/4/2020 13:44,3076,34.0406,-118.25383799999999,3075,34.04211,-118.25618700000001,12167,30,One Way,Monthly Pass,standard
140437511,19,4/4/2020 13:39,4/4/2020 13:58,4410,34.063351000000004,-118.296799,4390,34.069271,-118.29659299999999,6582,30,One Way,Monthly Pass,standard
140437194,5,4/4/2020 13:40,4/4/2020 13:45,4480,34.05896,-118.25058700000001,3026,34.063179,-118.24588,19504,30,One Way,Monthly Pass,electric
140437398,12,4/4/2020 13:40,4/4/2020 13:52,4405,34.051899,-118.293678,4248,34.028351,-118.288673,20189,30,One Way,Monthly Pass,standard
140437296,5,4/4/2020 13:41,4/4/2020 13:46,4410,34.063351000000004,-118.296799,4456,34.052429,-118.30201699999999,19279,30,One Way,Monthly Pass,electric
140437295,5,4/4/2020 13:42,4/4/2020 13:47,3047,34.039982,-118.266403,3010,34.037048,-118.25486799999999,18866,30,One Way,Monthly Pass,electric
140437800,20,4/4/2020 13:42,4/4/2020 14:02,3005,34.0485,-118.25853700000002,3042,34.049301,-118.238808,17488,30,One Way,Monthly Pass,electric
140437294,5,4/4/2020 13:43,4/4/2020 13:48,4491,34.04744,-118.24793999999999,3082,34.04652,-118.23741100000001,6199,30,One Way,Monthly Pass,standard
140437902,22,4/4/2020 13:44,4/4/2020 14:06,3033,34.040989,-118.255798,3033,34.040989,-118.255798,20166,1,Round Trip,Walk-up,standard
140437496,11,4/4/2020 13:47,4/4/2020 13:58,4491,34.04744,-118.24793999999999,4491,34.04744,-118.24793999999999,5893,30,Round Trip,Monthly Pass,standard
140437494,10,4/4/2020 13:48,4/4/2020 13:58,4491,34.04744,-118.24793999999999,4491,34.04744,-118.24793999999999,12399,30,Round Trip,Monthly Pass,standard
140438108,29,4/4/2020 13:49,4/4/2020 14:18,4304,34.06258,-118.29009199999999,4304,34.06258,-118.29009199999999,16329,30,Round Trip,Monthly Pass,electric
140438107,28,4/4/2020 13:50,4/4/2020 14:18,3010,34.037048,-118.25486799999999,3075,34.04211,-118.25618700000001,16523,30,One Way,Monthly Pass,electric
140437393,4,4/4/2020 13:51,4/4/2020 13:55,3075,34.04211,-118.25618700000001,3051,34.045421999999995,-118.25351699999999,12167,30,One Way,Monthly Pass,standard
140439991,102,4/4/2020 13:53,4/4/2020 15:35,4352,33.988419,-118.45163000000001,4352,33.988419,-118.45163000000001,15938,1,Round Trip,Walk-up,smart
140437897,13,4/4/2020 13:53,4/4/2020 14:06,3078,34.064281,-118.238937,3024,34.05772,-118.24897,19687,30,One Way,Monthly Pass,electric
140439770,93,4/4/2020 13:53,4/4/2020 15:26,4470,33.976189,-118.418419,4470,33.976189,-118.418419,15724,1,Round Trip,One Day Pass,smart
140437794,9,4/4/2020 13:53,4/4/2020 14:02,4248,34.028351,-118.288673,4275,34.01252,-118.285896,16581,30,One Way,Monthly Pass,electric
140438001,19,4/4/2020 13:54,4/4/2020 14:13,4473,34.07159,-118.282288,4472,34.092602,-118.28093,18917,30,One Way,Monthly Pass,electric
140438000,15,4/4/2020 13:58,4/4/2020 14:13,3005,34.0485,-118.25853700000002,3005,34.0485,-118.25853700000002,17030,30,Round Trip,Monthly Pass,electric
140437793,5,4/4/2020 13:58,4/4/2020 14:03,4390,34.069271,-118.29659299999999,4410,34.063351000000004,-118.296799,6582,30,One Way,Monthly Pass,standard
140437894,7,4/4/2020 13:59,4/4/2020 14:06,3005,34.0485,-118.25853700000002,3064,34.04681,-118.25698100000001,16775,30,One Way,Monthly Pass,electric
140437996,13,4/4/2020 14:00,4/4/2020 14:13,4473,34.07159,-118.282288,4472,34.092602,-118.28093,17731,30,One Way,Monthly Pass,electric
140438199,21,4/4/2020 14:03,4/4/2020 14:24,3042,34.049301,-118.238808,3030,34.051941,-118.24353,17488,30,One Way,Monthly Pass,electric
140439979,95,4/4/2020 14:05,4/4/2020 15:40,3023,34.050911,-118.240967,3023,34.050911,-118.240967,6499,1,Round Trip,One Day Pass,standard
140438403,25,4/4/2020 14:07,4/4/2020 14:32,4315,34.054031,-118.27091999999999,3035,34.048401,-118.260948,16422,30,One Way,Monthly Pass,electric
140438096,8,4/4/2020 14:08,4/4/2020 14:16,4410,34.063351000000004,-118.296799,4304,34.06258,-118.29009199999999,6582,30,One Way,Monthly Pass,standard
140439545,69,4/4/2020 14:10,4/4/2020 15:19,4330,34.025688,-118.395302,4330,34.025688,-118.395302,15166,1,Round Trip,Walk-up,smart
140438400,24,4/4/2020 14:10,4/4/2020 14:34,4275,34.01252,-118.285896,3026,34.063179,-118.24588,16581,30,One Way,Monthly Pass,electric
140438714,38,4/4/2020 14:12,4/4/2020 14:50,3063,34.048038,-118.25373799999998,3005,34.0485,-118.25853700000002,6574,30,One Way,Monthly Pass,standard
140438939,48,4/4/2020 14:12,4/4/2020 15:00,4406,34.101890999999995,-118.30061299999998,4406,34.101890999999995,-118.30061299999998,6202,1,Round Trip,One Day Pass,standard
140438935,46,4/4/2020 14:14,4/4/2020 15:00,4406,34.101890999999995,-118.30061299999998,4406,34.101890999999995,-118.30061299999998,20235,1,Round Trip,One Day Pass,standard
140439648,65,4/4/2020 14:15,4/4/2020 15:20,4347,33.984928000000004,-118.46996299999999,4347,33.984928000000004,-118.46996299999999,16164,1,Round Trip,Walk-up,smart
140439647,65,4/4/2020 14:16,4/4/2020 15:21,4347,33.984928000000004,-118.46996299999999,4347,33.984928000000004,-118.46996299999999,15355,1,Round Trip,Walk-up,smart
140438093,2,4/4/2020 14:16,4/4/2020 14:18,4493,34.090278999999995,-118.27719099999999,4493,34.090278999999995,-118.27719099999999,18094,30,Round Trip,Monthly Pass,electric
140438194,8,4/4/2020 14:17,4/4/2020 14:25,4304,34.06258,-118.29009199999999,4447,34.0616,-118.28199,6582,30,One Way,Monthly Pass,standard
140438294,8,4/4/2020 14:18,4/4/2020 14:26,3074,34.04417,-118.261169,3034,34.042061,-118.26338200000001,12393,30,One Way,Monthly Pass,standard
140438193,3,4/4/2020 14:18,4/4/2020 14:21,3064,34.04681,-118.25698100000001,3074,34.04417,-118.261169,16775,30,One Way,Monthly Pass,electric
140438601,24,4/4/2020 14:18,4/4/2020 14:42,3075,34.04211,-118.25618700000001,3019,34.038609,-118.260857,16523,30,One Way,Monthly Pass,electric
140438707,27,4/4/2020 14:18,4/4/2020 14:45,4304,34.06258,-118.29009199999999,4304,34.06258,-118.29009199999999,16329,30,Round Trip,Monthly Pass,electric
140438706,27,4/4/2020 14:20,4/4/2020 14:47,4491,34.04744,-118.24793999999999,3031,34.044701,-118.25244099999999,5893,30,One Way,Monthly Pass,standard
140438705,28,4/4/2020 14:20,4/4/2020 14:48,4491,34.04744,-118.24793999999999,3031,34.044701,-118.25244099999999,12399,30,One Way,Monthly Pass,standard
140438498,17,4/4/2020 14:22,4/4/2020 14:39,4324,34.02655,-118.40846299999998,4322,34.005871,-118.42916100000001,15790,30,One Way,Monthly Pass,smart
140438497,16,4/4/2020 14:23,4/4/2020 14:39,4324,34.02655,-118.40846299999998,4322,34.005871,-118.42916100000001,16005,30,One Way,Monthly Pass,smart
140438702,24,4/4/2020 14:24,4/4/2020 14:48,4472,34.092602,-118.28093,4293,34.062279,-118.271523,17584,30,One Way,Monthly Pass,electric
140438394,9,4/4/2020 14:25,4/4/2020 14:34,3056,34.037459999999996,-118.265381,3035,34.048401,-118.260948,6113,30,One Way,Monthly Pass,standard
140438597,16,4/4/2020 14:25,4/4/2020 14:41,3030,34.051941,-118.24353,3075,34.04211,-118.25618700000001,17488,30,One Way,Monthly Pass,electric
140440277,89,4/4/2020 14:25,4/4/2020 15:54,4324,34.02655,-118.40846299999998,4324,34.02655,-118.40846299999998,15366,1,Round Trip,One Day Pass,smart
140438908,33,4/4/2020 14:25,4/4/2020 14:58,4447,34.0616,-118.28199,4304,34.06258,-118.29009199999999,19941,30,One Way,Monthly Pass,electric
140440164,80,4/4/2020 14:26,4/4/2020 15:46,4342,33.991161,-118.46829199999999,4342,33.991161,-118.46829199999999,15362,1,Round Trip,One Day Pass,smart
140438495,8,4/4/2020 14:27,4/4/2020 14:35,3034,34.042061,-118.26338200000001,3005,34.0485,-118.25853700000002,20252,30,One Way,Monthly Pass,standard
140438698,21,4/4/2020 14:28,4/4/2020 14:49,3005,34.0485,-118.25853700000002,3075,34.04211,-118.25618700000001,17030,30,One Way,Monthly Pass,electric
140438802,21,4/4/2020 14:32,4/4/2020 14:53,4302,34.092490999999995,-118.29144299999999,4315,34.054031,-118.27091999999999,19053,365,One Way,Annual Pass,electric
140438595,11,4/4/2020 14:33,4/4/2020 14:44,4483,34.1007,-118.25911699999999,4476,34.08252,-118.27271999999999,16342,1,One Way,Walk-up,electric
140439842,60,4/4/2020 14:33,4/4/2020 15:33,4406,34.101890999999995,-118.30061299999998,4406,34.101890999999995,-118.30061299999998,19590,365,Round Trip,Annual Pass,electric
140438494,6,4/4/2020 14:34,4/4/2020 14:40,3076,34.0406,-118.25383799999999,3076,34.0406,-118.25383799999999,18291,30,Round Trip,Monthly Pass,electric
140438393,1,4/4/2020 14:34,4/4/2020 14:35,4324,34.02655,-118.40846299999998,4324,34.02655,-118.40846299999998,15976,1,Round Trip,One Day Pass,smart
140440665,124,4/4/2020 14:35,4/4/2020 16:39,4413,34.158321,-118.370811,4413,34.158321,-118.370811,15253,30,Round Trip,Monthly Pass,smart
140440267,78,4/4/2020 14:36,4/4/2020 15:54,4324,34.02655,-118.40846299999998,4324,34.02655,-118.40846299999998,15976,1,Round Trip,One Day Pass,smart
140438798,15,4/4/2020 14:40,4/4/2020 14:55,3076,34.0406,-118.25383799999999,3075,34.04211,-118.25618700000001,18291,30,One Way,Monthly Pass,electric
140438694,7,4/4/2020 14:40,4/4/2020 14:47,3014,34.05661,-118.23721299999998,3014,34.05661,-118.23721299999998,16629,1,Round Trip,One Day Pass,electric
140438693,3,4/4/2020 14:42,4/4/2020 14:45,3075,34.04211,-118.25618700000001,3033,34.040989,-118.255798,17722,30,One Way,Monthly Pass,electric
140438795,12,4/4/2020 14:42,4/4/2020 14:54,3026,34.063179,-118.24588,4476,34.08252,-118.27271999999999,16581,30,One Way,Monthly Pass,electric
140439305,24,4/4/2020 14:43,4/4/2020 15:07,3019,34.038609,-118.260857,3075,34.04211,-118.25618700000001,16523,30,One Way,Monthly Pass,electric
140439304,19,4/4/2020 14:46,4/4/2020 15:05,4304,34.06258,-118.29009199999999,4304,34.06258,-118.29009199999999,16329,30,Round Trip,Monthly Pass,electric
140438897,10,4/4/2020 14:46,4/4/2020 14:56,3024,34.05772,-118.24897,3008,34.046611999999996,-118.26273300000001,19687,30,One Way,Monthly Pass,electric
140438896,8,4/4/2020 14:48,4/4/2020 14:56,3031,34.044701,-118.25244099999999,3006,34.04554,-118.25666799999999,5893,30,One Way,Monthly Pass,standard
140438794,6,4/4/2020 14:48,4/4/2020 14:54,3031,34.044701,-118.25244099999999,3064,34.04681,-118.25698100000001,12399,30,One Way,Monthly Pass,standard
140439404,22,4/4/2020 14:48,4/4/2020 15:10,3033,34.040989,-118.255798,3057,34.035678999999995,-118.27081299999999,18419,30,One Way,Monthly Pass,electric
140439197,14,4/4/2020 14:49,4/4/2020 15:03,3005,34.0485,-118.25853700000002,3005,34.0485,-118.25853700000002,20046,30,Round Trip,Monthly Pass,standard
140440652,104,4/4/2020 14:50,4/4/2020 16:34,4293,34.062279,-118.271523,4476,34.08252,-118.27271999999999,19281,30,One Way,Monthly Pass,electric
140439507,26,4/4/2020 14:50,4/4/2020 15:16,3075,34.04211,-118.25618700000001,3005,34.0485,-118.25853700000002,17030,30,One Way,Monthly Pass,electric
140487385,360,4/4/2020 14:50,4/4/2020 20:50,3014,34.05661,-118.23721299999998,3014,34.05661,-118.23721299999998,17072,1,Round Trip,One Day Pass,electric
140487383,150,4/4/2020 14:53,4/4/2020 17:23,4329,34.029121,-118.403168,4329,34.029121,-118.403168,15632,1,Round Trip,Walk-up,smart
140438893,4,4/4/2020 14:54,4/4/2020 14:58,4446,34.05323,-118.278419,4300,34.04887,-118.2743,19483,30,One Way,Monthly Pass,electric
140440647,68,4/4/2020 14:54,4/4/2020 16:02,3035,34.048401,-118.260948,4401,34.075611,-118.29186200000001,16422,1,One Way,Walk-up,electric
140439504,22,4/4/2020 14:55,4/4/2020 15:17,3064,34.04681,-118.25698100000001,3031,34.044701,-118.25244099999999,17812,30,One Way,Monthly Pass,electric
140439400,15,4/4/2020 14:55,4/4/2020 15:10,3075,34.04211,-118.25618700000001,3075,34.04211,-118.25618700000001,18291,30,Round Trip,Monthly Pass,electric
140439502,20,4/4/2020 14:57,4/4/2020 15:17,3006,34.04554,-118.25666799999999,3031,34.044701,-118.25244099999999,5893,30,One Way,Monthly Pass,standard
140439194,4,4/4/2020 14:58,4/4/2020 15:02,4300,34.04887,-118.2743,4315,34.054031,-118.27091999999999,18946,30,One Way,Monthly Pass,electric
140439296,7,4/4/2020 15:00,4/4/2020 15:07,3005,34.0485,-118.25853700000002,3011,34.041129999999995,-118.267982,5996,30,One Way,Monthly Pass,standard
140439295,9,4/4/2020 15:00,4/4/2020 15:09,4476,34.08252,-118.27271999999999,4483,34.1007,-118.25911699999999,16581,30,One Way,Monthly Pass,electric
140439395,10,4/4/2020 15:04,4/4/2020 15:14,4410,34.063351000000004,-118.296799,4315,34.054031,-118.27091999999999,18833,30,One Way,Monthly Pass,electric
140439496,12,4/4/2020 15:04,4/4/2020 15:16,4315,34.054031,-118.27091999999999,4410,34.063351000000004,-118.296799,19053,30,One Way,Monthly Pass,electric
140439704,21,4/4/2020 15:06,4/4/2020 15:27,3035,34.048401,-118.260948,4315,34.054031,-118.27091999999999,16540,30,One Way,Monthly Pass,electric
140439601,17,4/4/2020 15:06,4/4/2020 15:23,4304,34.06258,-118.29009199999999,4304,34.06258,-118.29009199999999,16329,30,Round Trip,Monthly Pass,electric
140440633,110,4/4/2020 15:06,4/4/2020 16:56,4345,33.995579,-118.481422,4345,33.995579,-118.481422,15511,1,Round Trip,One Day Pass,smart
140439811,26,4/4/2020 15:07,4/4/2020 15:33,3075,34.04211,-118.25618700000001,3058,34.035801,-118.23317,16523,30,One Way,Monthly Pass,electric
140439600,11,4/4/2020 15:10,4/4/2020 15:21,3075,34.04211,-118.25618700000001,3076,34.0406,-118.25383799999999,18291,30,One Way,Monthly Pass,electric
140439599,11,4/4/2020 15:11,4/4/2020 15:22,4304,34.06258,-118.29009199999999,4306,34.057652000000004,-118.29218300000001,19941,30,One Way,Monthly Pass,electric
140440628,80,4/4/2020 15:11,4/4/2020 16:31,4334,34.020179999999996,-118.40403,4393,34.026829,-118.39351699999999,15919,1,One Way,Walk-up,smart
140439699,16,4/4/2020 15:12,4/4/2020 15:28,3057,34.035678999999995,-118.27081299999999,3051,34.045421999999995,-118.25351699999999,18419,30,One Way,Monthly Pass,electric
140439806,18,4/4/2020 15:13,4/4/2020 15:31,4476,34.08252,-118.27271999999999,4220,34.074829,-118.258728,16342,1,One Way,Walk-up,electric
140440625,79,4/4/2020 15:13,4/4/2020 16:32,4334,34.020179999999996,-118.40403,4393,34.026829,-118.39351699999999,15280,1,One Way,Walk-up,smart
140439598,6,4/4/2020 15:14,4/4/2020 15:20,3011,34.041129999999995,-118.267982,3035,34.048401,-118.260948,6090,30,One Way,Monthly Pass,standard
140439804,15,4/4/2020 15:15,4/4/2020 15:30,4483,34.1007,-118.25911699999999,4493,34.090278999999995,-118.27719099999999,16581,30,One Way,Monthly Pass,electric
140439493,1,4/4/2020 15:16,4/4/2020 15:17,4315,34.054031,-118.27091999999999,4315,34.054031,-118.27091999999999,18946,30,Round Trip,Monthly Pass,electric
140439596,4,4/4/2020 15:17,4/4/2020 15:21,4315,34.054031,-118.27091999999999,3005,34.0485,-118.25853700000002,18833,30,One Way,Monthly Pass,electric
140439801,16,4/4/2020 15:17,4/4/2020 15:33,3031,34.044701,-118.25244099999999,3054,34.039219,-118.236488,17812,30,One Way,Monthly Pass,electric
140440227,33,4/4/2020 15:17,4/4/2020 15:50,3031,34.044701,-118.25244099999999,3069,34.05088,-118.248253,5893,30,One Way,Monthly Pass,standard
140439906,17,4/4/2020 15:21,4/4/2020 15:38,3076,34.0406,-118.25383799999999,3036,34.039188,-118.232529,18291,30,One Way,Monthly Pass,electric
140439905,14,4/4/2020 15:21,4/4/2020 15:35,4293,34.062279,-118.271523,3035,34.048401,-118.260948,17652,365,One Way,Annual Pass,electric
140439594,1,4/4/2020 15:22,4/4/2020 15:23,4446,34.05323,-118.278419,4446,34.05323,-118.278419,5984,30,Round Trip,Monthly Pass,standard
140440614,88,4/4/2020 15:22,4/4/2020 16:50,4437,34.105358,-118.28726999999999,4437,34.105358,-118.28726999999999,12351,1,Round Trip,Walk-up,standard
140439798,12,4/4/2020 15:22,4/4/2020 15:34,4306,34.057652000000004,-118.29218300000001,4247,34.033642,-118.29131299999999,19941,30,One Way,Monthly Pass,electric
140440219,29,4/4/2020 15:23,4/4/2020 15:52,3005,34.0485,-118.25853700000002,4400,34.027828,-118.24713899999999,6041,365,One Way,Annual Pass,standard
140440109,23,4/4/2020 15:23,4/4/2020 15:46,4504,33.95879,-118.44828000000001,4503,33.9897,-118.44888300000001,15941,1,One Way,One Day Pass,smart
140440216,29,4/4/2020 15:23,4/4/2020 15:52,4304,34.06258,-118.29009199999999,4304,34.06258,-118.29009199999999,16329,30,Round Trip,Monthly Pass,electric
140440005,17,4/4/2020 15:24,4/4/2020 15:41,3008,34.046611999999996,-118.26273300000001,3078,34.064281,-118.238937,19687,30,One Way,Monthly Pass,electric
140440605,44,4/4/2020 15:24,4/4/2020 16:08,4504,33.95879,-118.44828000000001,4504,33.95879,-118.44828000000001,15272,1,Round Trip,Walk-up,smart
140440320,31,4/4/2020 15:25,4/4/2020 15:56,3023,34.050911,-118.240967,3023,34.050911,-118.240967,20150,1,Round Trip,Walk-up,standard
140440004,15,4/4/2020 15:26,4/4/2020 15:41,3005,34.0485,-118.25853700000002,3035,34.048401,-118.260948,17030,30,One Way,Monthly Pass,electric
140440602,41,4/4/2020 15:27,4/4/2020 16:08,3066,34.063389,-118.23616000000001,3066,34.063389,-118.23616000000001,6591,1,Round Trip,One Day Pass,standard
140439796,3,4/4/2020 15:28,4/4/2020 15:31,3035,34.048401,-118.260948,3006,34.04554,-118.25666799999999,20194,30,One Way,Monthly Pass,standard
140439795,2,4/4/2020 15:28,4/4/2020 15:30,3078,34.064281,-118.238937,3078,34.064281,-118.238937,6595,1,Round Trip,One Day Pass,standard
140440599,35,4/4/2020 15:29,4/4/2020 16:04,3051,34.045421999999995,-118.25351699999999,3005,34.0485,-118.25853700000002,18419,30,One Way,Monthly Pass,electric
140440596,46,4/4/2020 15:31,4/4/2020 16:17,3066,34.063389,-118.23616000000001,3066,34.063389,-118.23616000000001,5870,1,Round Trip,One Day Pass,standard
140439793,2,4/4/2020 15:31,4/4/2020 15:33,4493,34.090278999999995,-118.27719099999999,4472,34.092602,-118.28093,16581,30,One Way,Monthly Pass,electric
140487326,93,4/4/2020 15:33,4/4/2020 17:06,3078,34.064281,-118.238937,3078,34.064281,-118.238937,6356,1,Round Trip,One Day Pass,standard
140440208,22,4/4/2020 15:33,4/4/2020 15:55,3054,34.039219,-118.236488,3031,34.044701,-118.25244099999999,17812,30,One Way,Monthly Pass,electric
140440593,39,4/4/2020 15:33,4/4/2020 16:12,4483,34.1007,-118.25911699999999,4455,34.109359999999995,-118.27181200000001,20147,30,One Way,Monthly Pass,standard
140439897,4,4/4/2020 15:33,4/4/2020 15:37,3058,34.035801,-118.23317,3037,34.034801,-118.231277,16523,30,One Way,Monthly Pass,electric
140439895,5,4/4/2020 15:34,4/4/2020 15:39,4472,34.092602,-118.28093,4302,34.092490999999995,-118.29144299999999,16581,30,One Way,Monthly Pass,electric
140439996,6,4/4/2020 15:34,4/4/2020 15:40,4247,34.033642,-118.29131299999999,4250,34.03017,-118.280952,19941,30,One Way,Monthly Pass,electric
140439894,5,4/4/2020 15:35,4/4/2020 15:40,3005,34.0485,-118.25853700000002,4315,34.054031,-118.27091999999999,18833,30,One Way,Monthly Pass,electric
140440585,41,4/4/2020 15:36,4/4/2020 16:17,3066,34.063389,-118.23616000000001,3066,34.063389,-118.23616000000001,5926,1,Round Trip,One Day Pass,standard
140440584,31,4/4/2020 15:36,4/4/2020 16:07,4385,34.036678,-118.425339,4322,34.005871,-118.42916100000001,15346,30,One Way,Monthly Pass,smart
140440200,15,4/4/2020 15:38,4/4/2020 15:53,3036,34.039188,-118.232529,3076,34.0406,-118.25383799999999,18291,30,One Way,Monthly Pass,electric
140439993,5,4/4/2020 15:39,4/4/2020 15:44,3006,34.04554,-118.25666799999999,3035,34.048401,-118.260948,20194,30,One Way,Monthly Pass,standard
140440303,16,4/4/2020 15:40,4/4/2020 15:56,3037,34.034801,-118.231277,3082,34.04652,-118.23741100000001,16523,30,One Way,Monthly Pass,electric
140440302,17,4/4/2020 15:40,4/4/2020 15:57,4315,34.054031,-118.27091999999999,4410,34.063351000000004,-118.296799,16540,30,One Way,Monthly Pass,electric
140440579,26,4/4/2020 15:42,4/4/2020 16:08,4493,34.090278999999995,-118.27719099999999,4482,34.094372,-118.33100900000001,16811,30,One Way,Monthly Pass,electric
140440578,26,4/4/2020 15:42,4/4/2020 16:08,4493,34.090278999999995,-118.27719099999999,4482,34.094372,-118.33100900000001,18094,30,One Way,Monthly Pass,electric
140440094,4,4/4/2020 15:43,4/4/2020 15:47,4250,34.03017,-118.280952,4266,34.026291,-118.27768700000001,12130,30,One Way,Monthly Pass,standard
140440576,18,4/4/2020 15:44,4/4/2020 16:02,4273,34.025859999999994,-118.284103,4250,34.03017,-118.280952,20191,30,One Way,Monthly Pass,standard
140440575,21,4/4/2020 15:45,4/4/2020 16:06,4410,34.063351000000004,-118.296799,4410,34.063351000000004,-118.296799,19053,30,Round Trip,Monthly Pass,electric
140440300,12,4/4/2020 15:46,4/4/2020 15:58,4293,34.062279,-118.271523,4491,34.04744,-118.24793999999999,17584,30,One Way,Monthly Pass,electric
140487302,94,4/4/2020 15:47,4/4/2020 17:21,4331,34.00351,-118.43438,4322,34.005871,-118.42916100000001,15540,365,One Way,Walk-up,smart
140440572,32,4/4/2020 15:47,4/4/2020 16:19,4472,34.092602,-118.28093,4439,34.090969,-118.286247,17027,1,One Way,Walk-up,electric
140440570,23,4/4/2020 15:48,4/4/2020 16:11,4491,34.04744,-118.24793999999999,3027,34.04998,-118.24716200000002,6460,30,One Way,Monthly Pass,standard
140440297,9,4/4/2020 15:48,4/4/2020 15:57,3035,34.048401,-118.260948,3006,34.04554,-118.25666799999999,6525,30,One Way,Monthly Pass,standard
140440568,30,4/4/2020 15:49,4/4/2020 16:19,4472,34.092602,-118.28093,4439,34.090969,-118.286247,17731,1,One Way,Walk-up,electric
140440566,11,4/4/2020 15:50,4/4/2020 16:01,3069,34.05088,-118.248253,3069,34.05088,-118.248253,5893,30,Round Trip,Monthly Pass,standard
140440564,47,4/4/2020 15:50,4/4/2020 16:37,4344,34.014309000000004,-118.49134099999999,4344,34.014309000000004,-118.49134099999999,15199,30,Round Trip,Monthly Pass,smart
140440294,7,4/4/2020 15:51,4/4/2020 15:58,4302,34.092490999999995,-118.29144299999999,4401,34.075611,-118.29186200000001,16581,30,One Way,Monthly Pass,electric
140440561,58,4/4/2020 15:52,4/4/2020 16:50,4275,34.01252,-118.285896,3035,34.048401,-118.260948,12181,1,One Way,Walk-up,standard
140464087,85,4/4/2020 15:52,4/4/2020 17:17,4400,34.027828,-118.24713899999999,4475,34.045181,-118.243248,6041,365,One Way,Annual Pass,standard
140440559,41,4/4/2020 15:53,4/4/2020 16:34,4470,33.976189,-118.418419,4496,33.97298,-118.423943,15449,1,One Way,Walk-up,smart
140440558,15,4/4/2020 15:53,4/4/2020 16:08,3076,34.0406,-118.25383799999999,3076,34.0406,-118.25383799999999,18291,30,Round Trip,Monthly Pass,electric
140440557,16,4/4/2020 15:54,4/4/2020 16:10,3027,34.04998,-118.24716200000002,3027,34.04998,-118.24716200000002,5758,365,Round Trip,Annual Pass,standard
140440556,11,4/4/2020 15:55,4/4/2020 16:06,4266,34.026291,-118.27768700000001,4479,34.031502,-118.288742,12130,30,One Way,Monthly Pass,standard
140440555,21,4/4/2020 15:55,4/4/2020 16:16,3031,34.044701,-118.25244099999999,3063,34.048038,-118.25373799999998,17812,30,One Way,Monthly Pass,electric
140440554,14,4/4/2020 15:56,4/4/2020 16:10,3035,34.048401,-118.260948,4293,34.062279,-118.271523,17652,365,One Way,Annual Pass,electric
140440553,27,4/4/2020 15:56,4/4/2020 16:23,3082,34.04652,-118.23741100000001,3022,34.04607,-118.233093,16523,30,One Way,Monthly Pass,electric
140440552,27,4/4/2020 15:57,4/4/2020 16:24,4475,34.045181,-118.243248,3069,34.05088,-118.248253,5851,30,One Way,Monthly Pass,standard
140440551,21,4/4/2020 15:59,4/4/2020 16:20,3074,34.04417,-118.261169,4275,34.01252,-118.285896,6669,30,One Way,Monthly Pass,standard
140440550,20,4/4/2020 16:00,4/4/2020 16:20,3074,34.04417,-118.261169,4275,34.01252,-118.285896,6551,30,One Way,Monthly Pass,standard
140440549,17,4/4/2020 16:02,4/4/2020 16:19,4250,34.03017,-118.280952,4250,34.03017,-118.280952,20191,30,Round Trip,Monthly Pass,standard
140440548,11,4/4/2020 16:02,4/4/2020 16:13,4401,34.075611,-118.29186200000001,4405,34.051899,-118.293678,16422,30,One Way,Monthly Pass,electric
140440547,25,4/4/2020 16:03,4/4/2020 16:28,3023,34.050911,-118.240967,3037,34.034801,-118.231277,16716,1,One Way,Walk-up,electric
140464072,75,4/4/2020 16:03,4/4/2020 17:18,4442,34.098,-118.300468,4442,34.098,-118.300468,17519,1,Round Trip,Walk-up,electric
140440546,19,4/4/2020 16:04,4/4/2020 16:23,3005,34.0485,-118.25853700000002,3034,34.042061,-118.26338200000001,18419,30,One Way,Monthly Pass,electric
140440545,14,4/4/2020 16:06,4/4/2020 16:20,4479,34.031502,-118.288742,4246,34.023708,-118.27916699999999,12130,30,One Way,Monthly Pass,standard
140440544,14,4/4/2020 16:07,4/4/2020 16:21,3006,34.04554,-118.25666799999999,3005,34.0485,-118.25853700000002,6525,30,One Way,Monthly Pass,standard
140440543,16,4/4/2020 16:08,4/4/2020 16:24,3076,34.0406,-118.25383799999999,3082,34.04652,-118.23741100000001,18291,30,One Way,Monthly Pass,electric
